Frequency,Query Word,Option A,Option B,Option C,Option D
'Frequently Occuring', 'amara', 'kAlajIta', 'amartya', 'ciraMjIva', 'apahf'
'Frequently Occuring', 'aviratam', 'nirantaram', 'anavaratam', 'avicCinnam', 'tApasajam'
'Not occuring', 'aNgavikzepaM', 'kf', 'aNgAni', 'vikzip', 'kAkolaH'
'Rarely Occuring', 'mandAraH', 'mandAravaH', 'mandAruH', 'mandawaH', 'bAlA'
'Not occuring', 'SezaPalam', 'SezaH', 'antaram', 'avaSizwakam', 'jambukaH'
'Frequently Occuring', 'parIkzaRam', 'samIkzaRam', 'nirIkzaRam', 'nirupaRam', 'luzDa'
'Not occuring', 'muSalikA', 'muzalikA', 'gfhagoDA', 'gfhagoDikA', 'ucCedanam'
'Rarely Occuring', 'kalikA', 'mukulaH', 'mukulam', 'kudamalaH', 'kilAwI'
'Rarely Occuring', 'kuSaM', 'darBaH', 'pavitram', 'yAjYikaH', 'sEranDrI'
'Not occuring', 'APInasevin', 'aPenasevin', 'nizPenasevin', 'niPenasevin', 'kfpAniDi'
'Rarely Occuring', 'madakalaH', 'madakalA', 'mattavilAsIni', 'mattavilAsI', 'Buvanam'
'Not occuring', 'APInasevI', 'APInasevinI', 'aPenasevI', 'aPenasevinI', 'camatkArita'
'Not occuring', 'upaviS', 'As', 'samAs', 'aDyAs', 'kzIraDAtrI'
'Not occuring', 'grahapIqanam', 'uparAgaH', 'upasargaH', 'upaplavaH', 'kuvacanam'
'Rarely Occuring', 'jAtiPalam', 'jAtIkoSam', 'jAtIkozam', 'jAtiSasyam', 'upavItam'
'Frequently Occuring', 'tulA', 'tulanA', 'upamA', 'tolanam', 'guh'
'Not occuring', 'anAvaSyakatA', 'anupayogitA', 'nirarTakatA', 'vyarTatA', 'kiMSukaH'
'Rarely Occuring', 'krudDa', 'kroDita', 'kupita', 'kzubDa', 'stanayitnuH'
'Not occuring', 'praPullavadana', 'Pullavadana', 'suhAsAnana', 'prasannavadana', 'tap'
'Not occuring', 'ullasita', 'AnandI', 'hfzwa', 'prasanna', 'nirvElakzya'
'Rarely Occuring', 'AnandI', 'sAnandI', 'sAnanda', 'hfzwa', 'cam'
'Frequently Occuring', 'vinASaH', 'nASaH', 'DvaMsaH', 'praDvaMsaH', 'gIrvARavARI'
'Not occuring', 'majj', 'saMnimajj', 'upamajj', 'nirmajj', 'BAgaDeyam'
'Not occuring', 'anarhatA', 'ayogyatA', 'anupayuktatA', 'apAtratA', 'saMrakz'
'Frequently Occuring', 'loBaH', 'gfGratA', 'gfDutA', 'GasmaratA', 'prajAgaraH'
'Rarely Occuring', 'aSAsanam', 'anISvaratA', 'anaDInatA', 'arAjyam', 'dAntaH'
'Frequently Occuring', 'ahaNkAraH', 'aBimAnaH', 'garvaH', 'smayaH', 'sTirasADanakaH'
'Frequently Occuring', 'AropaH', 'dozaH', 'dozAropaH', 'dozaRam', 'niyam'
'Not occuring', 'suKada', 'suKadAyaka', 'suKakArin', 'suKadAyin', 'devaguptasya'
'Frequently Occuring', 'SApaH', 'aBiSApaH', 'SrApaH', 'avakroSaH', 'kUwam'
'Not occuring', 'aByasta', 'okivas', 'cuYcu', 'Dftavrata', 'mozaya'
'Frequently Occuring', 'unnatiH', 'pragatiH', 'vikAsaH', 'aByudayaH', 'SarSarIka'
'Frequently Occuring', 'sundara', 'cAru', 'rucira', 'sudfSya', 'matipUrve'
'Not occuring', 'duHKada', 'duHKadAyin', 'duHKaprada', 'Kedajanaka', 'yaTecCam'
'Frequently Occuring', 'aruRaH', 'kASyapiH', 'anUruH', 'sUrasUtaH', 'aBiKyApaya'
'Frequently Occuring', 'raktaH', 'raktA', 'raktam', 'raktavarRIyaH', 'sarzapaH'
'Rarely Occuring', 'sindUraH', 'nAgasamBavam', 'nAgareRuH', 'raktam', 'praBaYjanaH'
'Not occuring', 'pUj', 'aBipUj', 'sampUj', 'arca', 'antaH'
'Rarely Occuring', 'yAcakaH', 'varnAyakaH', 'yAcanakaH', 'arTI', 'pASavam'
'Frequently Occuring', 'ABUzaRam', 'BUzaRam', 'viBUzaRam', 'alaNkAraH', 'SiSiraH'
'Not occuring', 'ananupekzA', 'avaDAnam', 'AdaraH', 'sammAnam', 'sattvam'
'Frequently Occuring', 'lAkzA', 'rAkzA', 'jatu', 'yAvaH', 'alAyAsaH'
'Frequently Occuring', 'samAna', 'sadfSa', 'sama', 'anurUpa', 'saMkuc'
'Frequently Occuring', 'sampUrRam', 'sampUrRaH', 'sampUrRA', 'pUrRam', 'jalaDisamBava'
'Frequently Occuring', 'suBaga', 'cAru', 'peSala', 'gftsa', 'sargaH'
'Rarely Occuring', 'kozWaH', 'kapAwikA', 'piwaH', 'piwam', 'tejomaRqita'
'Not occuring', 'avistfta', 'saNkawa', 'nirantarAla', 'saNkucita', 'meGAkAlaH'
'Rarely Occuring', 'sarala', 'nizkapawa', 'anaGa', 'mugDa', 'kAtyAyanI'
'Rarely Occuring', 'vas', 'aBizWA', 'avasTA', 'saMsTA', 'ArjuneyaH'
'Frequently Occuring', 'vivaram', 'bilam', 'ranDram', 'Cidram', 'dIpaya'
'Not occuring', 'aBikaH', 'aBIkaH', 'kAntaH', 'dayitaH', 'samanvAraBaRam'
'Rarely Occuring', 'avataraRam', 'avarohaRam', 'avarohaRI', 'avaroha', 'vaYcakaH'
'Rarely Occuring', 'GawwaH', 'avataraRam', 'tIrTam', 'AyogaH', 'saMci'
'Frequently Occuring', 'kAMsyam', 'GaRwASabdaH', 'GozaH', 'Gorapuzpam', 'vizRugolaH'
'Frequently Occuring', 'BAjanam', 'BARqam', 'pAtram', 'mfdvAhikA', 'viSaNkita'
'Not occuring', 'uddIpaya', 'dIpaya', 'AdIpaya', 'anuBrAj', 'pracCannadIpaH'
'Not occuring', 'vimArgaM', 'dfS', 'kumArgeRa', 'nI', 'saN'
'Not occuring', 'nimbaPalam', 'arizwaPalam', 'hiNguniryAsaPalam', 'mAlakaPalam', 'pratiBAsaH'
'Not occuring', 'tUtaH', 'tUdaH', 'yUpaH', 'kramukaH', 'buDaH'
'Frequently Occuring', 'piDAnam', 'SarAvaH', 'SaravaH', 'puwaH', 'dviradaH'
'Not occuring', 'ekavarzIya', 'vanaspatiH', 'ekavarzIya', 'pAdapaH', 'puMstvam'
'Frequently Occuring', 'avasaraH', 'yogaH', 'velA', 'prasaNgaH', 'nirvartaya'
'Frequently Occuring', 'pezaRam', 'pezaRI', 'pezaRi', 'pawwaH', 'viSvaH'
'Frequently Occuring', 'divya', 'dEva', 'dEvya', 'suropama', 'drazwA'
'Rarely Occuring', 'nAgaramustA', 'nAgarotTA', 'nAgarAdiGanasaMjYakA', 'cakrANkA', 'kulapradIpaH'
'Frequently Occuring', 'aSuBa', 'akalyARakArin', 'anizwakara', 'aSuBakArin', 'vrIhiH'
'Frequently Occuring', 'aSokaH', 'SokanASaH', 'viSokaH', 'vaYjuladrumaH', 'pAdapA'
'Rarely Occuring', 'nagna', 'vivastra', 'nirvastra', 'anambara', 'praPulla'
'Frequently Occuring', 'aSvaH', 'vAjI', 'hayaH', 'turagaH', 'nUtanatvam'
'Frequently Occuring', 'gomayam', 'gokftam', 'gohannam', 'gopurIzam', 'sadrava'
'Frequently Occuring', 'asADyaH', 'asADyam', 'aSakyam', 'asADyA', 'malam'
'Rarely Occuring', 'parAjita', 'parABUta', 'aBiBUta', 'parAhata', 'as'
'Frequently Occuring', 'vEjYAnikaH', 'vEjYAnikA', 'nipuRaH', 'nipuRA', 'UlUkaH'
'Not occuring', 'hatASa', 'nirASa', 'Kinna', 'dEnyagrasta', 'dyoti'
'Frequently Occuring', 'aSvaganDA', 'prasUkA', 'palASaparRI', 'vAtaGnI', 'kaRWAlaH'
'Rarely Occuring', 'vAstavikam', 'vAstavikaH', 'vAstavikI', 'vAstavaH', 'saMhata'
'Frequently Occuring', 'asADyaH', 'nirOzaDaH', 'durDaraH', 'asADaH', 'anaSanam'
'Frequently Occuring', 'rAhuH', 'tamaH', 'svarBAnuH', 'sEMhikeyaH', 'cintanA'
'Frequently Occuring', 'vivekaH', 'vijYatA', 'budDitIkzRatA', 'dIrGadfzwiH', 'ratikarma'
'Rarely Occuring', 'prakozWaH', 'prANgaRam', 'aNganam', 'catvaram', 'Ada'
'Rarely Occuring', 'JaYJAvAtaH', 'JaYYAnIlaH', 'JaYJA', 'nirGAtaH', 'pannagASanaH'
'Frequently Occuring', 'AkftiH', 'puruzAkftiH', 'AkAraH', 'rUpam', 'anukUlatA'
'Not occuring', 'sakzama', 'kzamatAvat', 'sAmarTyavat', 'kzamatASAlin', 'pratiboDaya'
'Frequently Occuring', 'astitvam', 'BavaH', 'sattA', 'vidyamAnatA', 'aBigrahaH'
'Frequently Occuring', 'sammAnam', 'praBAvaH', 'mAhAtmyam', 'pratApaH', 'kzvel'
'Not occuring', 'ArogyaSAlA', 'cikitsASAlA', 'rugRAlayam', 'cikitsAgAram', 'maDuratA'
'Rarely Occuring', 'gavAkzaH', 'vAtAyanam', 'baDUdfgayanam', 'jAlam', 'samAnaguRa'
'Rarely Occuring', 'apakAraH', 'hAniH', 'kzatiH', 'apakftiH', 'ka'
'Not occuring', 'avagal', 'DvaMs', 'apagam', 'upaScyut', 'gartaH'
'Rarely Occuring', 'kzupaH', 'udBid', 'ozaDiH', 'ozaDI', 'vicAraRam'
'Frequently Occuring', 'nUpuram', 'pAdANgadam', 'tulAkowiH', 'maYjIraH', 'mlecCaBojanaH'
'Not occuring', 'apatra', 'adala', 'aparRa', 'apalASa', 'kUj'
'Frequently Occuring', 'SEtyam', 'SItatA', 'SItam', 'SItalatA', 'jAtiSasyam'
'Frequently Occuring', 'mfgayA', 'AcCodanam', 'mfgavyam', 'AKewaH', 'avasTAyI'
'Rarely Occuring', 'laguqaH', 'vetram', 'yazwikA', 'SamyA', 'vaSI'
'Rarely Occuring', 'maWADISaH', 'mahantaH', 'maWapatiH', 'maWADyakzaH', 'gutsakaH'
'Not occuring', 'leKyapatram', 'patram', 'patrI', 'patrakam', 'SiraH'
'Rarely Occuring', 'yuktiyuktaH', 'yuktiyuktA', 'yuktiyuktam', 'ऱItisaMmataH', 'nalikA'
'Not occuring', 'kArajaH', 'kArujaH', 'vAsantaH', 'iBapowA', 'anantara'
'Frequently Occuring', 'AjYA', 'AdeSaH', 'nideSaH', 'nirdeSaH', 'viharaRam'
'Rarely Occuring', 'kzodaH', 'pizwam', 'guRqikaH', 'guRqikA', 'girA'
'Rarely Occuring', 'vyApakatA', 'pfTutA', 'viSAlatA', 'vipulatA', 'SaNkA'
'Frequently Occuring', 'BIta', 'trasta', 'BayAtura', 'BayAkula', 'kAkaruka'
'Not occuring', 'nirRI', 'niSci', 'vinirRI', 'viniSci', 'Danam'
'Rarely Occuring', 'apanI', 'vinI', 'vyapanI', 'apasf', 'kAtara'
'Frequently Occuring', 'pretaH', 'pretanaraH', 'pretikaH', 'paretaH', 'ukz'
'Rarely Occuring', 'nEpuRyam', 'prAvIRyam', 'nipuRatA', 'pravIRatA', 'ASrI'
'Not occuring', 'sadaSvaH', 'sukaraH', 'suKacAraH', 'suKAyanaH', 'svap'
'Frequently Occuring', 'nirdeSaH', 'deSanA', 'nideSaH', 'SizwiH', 'abDija'
'Frequently Occuring', 'paryAptam', 'yaTezwam', 'yaTezwaH', 'yaTezwA', 'sadyaskAlInaH'
'Frequently Occuring', 'garimA', 'gOravam', 'mahimA', 'mAhAtmyam', 'asTikam'
'Not occuring', 'aByAviS', 'aBigAh', 'aBipragAh', 'vyAviS', 'AkroSaH'
'Not occuring', 'ruh', 'anuruh', 'eD', 'puz', 'maDya'
'Not occuring', 'samudi', 'Aroh', 'udi', 'aByudi', 'CemaRqa'
'Not occuring', 'Bojay', 'ASay', 'prAS', 'sattrIBU', 'dEvAyattA'
'Rarely Occuring', 'jan', 'upajan', 'Ajan', 'sampad', 'AmAtyaH'
'Not occuring', 'Agam', 'aByAgam', 'upAgam', 'samupAgam', 'vivAdahIna'
'Not occuring', 'praviS', 'upaviS', 'upAviS', 'AviS', 'parIkzA'
'Frequently Occuring', 'SaNkA', 'bADA', 'bADaH', 'bADakam', 'GoradarSanaH'
'Rarely Occuring', 'prAcInatA', 'EtihAsikatA', 'purAkAlInatA', 'pOrARikatA', 'tarkuwI'
'Rarely Occuring', 'viqambaya', 'upahas', 'parihas', 'upahAsaya', 'taTA'
'Rarely Occuring', 'ABA', 'tejaH', 'kAntiH', 'dIptiH', 'upayogitA'
'Rarely Occuring', 'Amram', 'cUtam', 'sahakAram', 'kAmaSaram', 'vedanA'
'Rarely Occuring', 'AmraH', 'AmravfkzaH', 'cUtaH', 'sahakAraH', 'anupraT'
'Frequently Occuring', 'prasidDa', 'viKyAta', 'bahuSruta', 'aBiKyAta', 'Ogryam'
'Not occuring', 'varawaH', 'kalahaMsaH', 'sugrIvaH', 'cakrapakzaH', 'SaSikiraRaH'
'Not occuring', 'BaRqam', 'pAtram', 'BAjanam', 'sTAlI', 'svAMkfta'
'Rarely Occuring', 'jIv', 'prAR', 'vft', 'vid', 'SalyakaRWaH'
'Not occuring', 'suKin', 'kuSalin', 'kuSala', 'prasanna', 'pApAt'
'Rarely Occuring', 'yoDaya', 'pratiyoDaya', 'AyoDaya', 'vigrAhaya', 'anucita'
'Not occuring', 'ekapravaRaM', 'BU', 'nimaj', 'maj', 'aDizWAnam'
'Not occuring', 'yazwimaDu', 'yazwiDukA', 'maDuyazwikA', 'maDukam', 'vIraveRu'
'Rarely Occuring', 'GowikA', 'turaNgI', 'turagI', 'hayI', 'aDikf'
'Frequently Occuring', 'arizwaH', 'arizwakaH', 'kzuRaH', 'PenilaH', 'yAtrA'
'Frequently Occuring', 'Alasyam', 'tandrA', 'kOsIdyam', 'mandatA', 'garBaH'
'Frequently Occuring', 'durAtmA', 'duzwacetA', 'duzwAtmA', 'duzwamati', 'praSamaya'
'Not occuring', 'kuYjarI', 'gajI', 'padminI', 'hastinI', 'vinivfttiH'
'Frequently Occuring', 'sOKyam', 'anukUlatA', 'suviDA', 'suKatA', 'mfzA'
'Frequently Occuring', 'udyAnam', 'vAwikA', 'upavanam', 'ArAmaH', 'jYA'
'Rarely Occuring', 'AdaraRIya', 'sammAnanIya', 'samAdaraRIya', 'sammAnya', 'ratatAlI'
'Not occuring', 'nIcakA', 'nIcakI', 'nIcikA', 'nEcikI', 'sPuw'
'Frequently Occuring', 'SAlA', 'SAlikA', 'AgAraH', 'AgAram', 'acyuta'
'Rarely Occuring', 'SimbikA', 'SimbikaH', 'Sami', 'SamI', 'vfkzaBid'
'Frequently Occuring', 'saMvAdaH', 'kaTopakaTanam', 'saMlApaH', 'samBAzA', 'pApam'
'Rarely Occuring', 'vArtAlApam', 'vArtA', 'carcA', 'samBAzaRam', 'asADuH'
'Not occuring', 'utplu', 'utpru', 'valg', 'Apru', 'asAmarTyam'
'Frequently Occuring', 'SiKarI', 'vizaGnikA', 'SvetaDAmA', 'vfhatPalA', 'vanotsAhaH'
'Not occuring', 'padAtikaH', 'padAtiH', 'pAdAtiH', 'pAdAtikaH', 'vyarTatA'
'Rarely Occuring', 'DAneyam', 'AvalikA', 'CattraDAnyam', 'tIkzRakalkaH', 'karkawI'
'Frequently Occuring', 'ASA', 'pratyASA', 'ASaMsA', 'AkANkzA', 'dAnarataH'
'Frequently Occuring', 'dik', 'ASA', 'harit', 'nideSinI', 'unmattA'
'Not occuring', 'tURaH', 'tURA', 'tURI', 'tURIraH', 'liKanam'
'Not occuring', 'vaSIkfta', 'vaSIBUta', 'aDIna', 'aBiBUta', 'paraspara'
'Not occuring', 'SrItAlaH', 'mfdutAlaH', 'lakzmItAlaH', 'mfducCadaH', 'maryAdA'
'Frequently Occuring', 'grIvA', 'kanDaraH', 'kanDarA', 'SiroDiH', 'kf'
'Rarely Occuring', 'Bartsanam', 'tarjanam', 'tarjanA', 'praRindanam', 'hayamArakaH'
'Frequently Occuring', 'stutiH', 'praSaMsA', 'praSastiH', 'anuzwutiH', 'lapitam'
'Not occuring', 'BOtikatAvAdaH', 'dehAtmavAdaH', 'padArTavAdaH', 'anAtmavAdaH', 'udbala'
'Rarely Occuring', 'AbadDa', 'nibadDa', 'anubadDa', 'badDa', 'CatrakaH'
'Frequently Occuring', 'tanayA', 'kanyA', 'sutA', 'AtmajA', 'pozaRaM'
'Not occuring', 'antarjYAnam', 'antarAnuBUtiH', 'antarboDaH', 'AtmAnuBUtiH', 'kzaRikatvam'
'Frequently Occuring', 'saMskftaBAzA', 'gIrvARavARI', 'devaBAzA', 'devagirA', 'sanDA'
'Frequently Occuring', 'saNkawam', 'vipadA', 'vyasanam', 'ApattiH', 'aNgulI'
'Not occuring', 'gOravapUrRa', 'gOravayukta', 'garimApUrRa', 'garimAyukta', 'vA'
'Rarely Occuring', 'KyAta', 'suviKyAta', 'suKyAta', 'aBiviKyAta', 'yogyam'
'Not occuring', 'grah', 'pratigrah', 'aBigrah', 'parigrah', 'prarudita'
'Frequently Occuring', 'pAl', 'puz', 'paripuz', 'pratipAl', 'pASabanDaH'
'Frequently Occuring', 'talam', 'gfhatalam', 'harmyatalam', 'gfhaBUmi', 'janakIya'
'Rarely Occuring', 'pAkaSAlA', 'rasavatI', 'pAkasTAnam', 'mahAnasam', 'arTakAma'
'Rarely Occuring', 'jIrakaH', 'jIraH', 'jIrRaH', 'dIpyaH', 'sAraH'
'Frequently Occuring', 'kAntA', 'dayitA', 'priyatamA', 'priyasahacarI', 'suvftta'
'Rarely Occuring', 'pAdAGAtaH', 'padapAtaH', 'caraRapAtaH', 'pAdAsPAlanam', 'idDa'
'Frequently Occuring', 'maWaH', 'maWam', 'ASramaH', 'kzapaRakavihAraH', 'sOdAminI'
'Rarely Occuring', 'ASvinaH', 'izaH', 'ASvayujaH', 'SAradaH', 'mitratvam'
'Not occuring', 'sahajatA', 'sugamatA', 'saralatA', 'fjutA', 'BugnatA'
'Rarely Occuring', 'rakzita', 'saMrakzita', 'avatArita', 'saMvfta', 'nirji'
'Rarely Occuring', 'svABAvika', 'svaBAvaja', 'prAkftika', 'Otpattika', 'BayAkula'
'Not occuring', 'kurUpa', 'aparupa', 'virupa', 'rupahIna', 'jIvyam'
'Rarely Occuring', 'anUQA', 'avivAhitA', 'kanyakA', 'adattA', 'SunakaH'
'Not occuring', 'sAntv', 'parisAntv', 'ASvas', 'praSvas', 'vAlukAtmikA'
'Rarely Occuring', 'SiSnaH', 'puliNgam', 'puMScihnam', 'upasTaH', 'maGA'
'Frequently Occuring', 'pravAhaH', 'sravaH', 'sravaRam', 'srotaH', 'pawutvam'
'Frequently Occuring', 'agadaH', 'Bezajam', 'Bizaj', 'AsrAvaBezajam', 'niziD'
'Not occuring', 'aNkuraya', 'sPuw', 'udBid', 'prodBid', 'parikaTaya'
'Rarely Occuring', 'BayaNkara', 'BErava', 'dAruRa', 'BIzma', 'arGaM'
'Rarely Occuring', 'dAruRa', 'BayaNkara', 'Gora', 'BIzaRa', 'mfgatfzRikA'
'Not occuring', 'svIkArya', 'svIkaraRIya', 'grahaRIya', 'grAhya', 'durbalIBU'
'Rarely Occuring', 'vad', 'vac', 'brU', 'kaT', 'DanaprayogaH'
'Rarely Occuring', 'avivAhitaH', 'anagniH', 'nirUQaH', 'vaRwaH', 'yAmiH'
'Frequently Occuring', 'qI', 'praqI', 'uqqI', 'Ke', 'manyuH'
'Rarely Occuring', 'yAtrikaH', 'pAnTaH', 'atkaH', 'aDvagaH', 'sUr'
'Frequently Occuring', 'uttarA', 'udIcI', 'tiryagdik', 'kOverI', 'vidala'
'Not occuring', 'prativEram', 'pratiSoDaH', 'pratikAraH', 'pratihiMsA', 'pustake'
'Rarely Occuring', 'plutiH', 'utplavaH', 'utPAlaH', 'lamPaH', 'asti'
'Not occuring', 'lolupa', 'loluBa', 'atiloBin', 'gfDnu', 'hADaka'
'Rarely Occuring', 'vAtyA', 'ativAtaH', 'caRqavAtaH', 'pracaRqavAtaH', 'saMmiSra'
'Frequently Occuring', 'udAra', 'viSAlahfdaya', 'dakziRa', 'sarala', 'anucita'
'Not occuring', 'kzatipUraRam', 'hAnipUraRam', 'pUrvAvasTAprApaRam', 'nizkftiH', 'vEDeya'
'Frequently Occuring', 'yatnaH', 'prayatnaH', 'cezwA', 'cezwitam', 'dantI'
'Not occuring', 'matiBraMSaH', 'unmAdaH', 'cittaviBramaH', 'unmanAH', 'apaci'
'Rarely Occuring', 'aBidA', 'dAvidA', 'viDA', 'saMDU', 'uddIpaya'
'Frequently Occuring', 'prApta', 'upArjita', 'hastagata', 'aDigata', 'aBiSaMsanam'
'Frequently Occuring', 'sAraH', 'sArAMSam', 'BAvArTaH', 'tAtparyam', 'BawwArakavAraH'
'Frequently Occuring', 'upasTitiH', 'vidyamAnatA', 'aBimuKatA', 'aByAgamaH', 'varawA'
'Rarely Occuring', 'vivAhitaH', 'udvAhitaH', 'UQaH', 'upoQaH', 'vamiH'
'Rarely Occuring', 'parihAsaH', 'hAsyam', 'parihAsavAkyam', 'parihAsoktiH', 'ArakzakaH'
'Rarely Occuring', 'apamAnita', 'anAdfta', 'tiraskfta', 'avamAnita', 'mfdvIkA'
'Not occuring', 'tulApragrahaH', 'tulApragrAhaH', 'pragrahaH', 'pragrAhaH', 'vikaNkawaH'
'Rarely Occuring', 'jalaplAvanam', 'AplAvaH', 'jalOGaH', 'parIvAhaH', 'SIrRa'
'Rarely Occuring', 'taraNgaH', 'urmI', 'vIcI', 'viciH', 'grah'
'Not occuring', 'urojaH', 'urasyaH', 'kucaH', 'kucakumBaH', 'taTAgatiH'
'Rarely Occuring', 'halAhalam', 'halAhalaH', 'kAlakUwaH', 'sinDuvizaH', 'pittam'
'Rarely Occuring', 'praBAtam', 'prAtaH', 'praBAtakAlaH', 'prAtaHkAla', 'varizam'
'Frequently Occuring', 'uzwraH', 'SaraBaH', 'dIrGagrIvaH', 'dvikakud', 'kzupakaH'
'Frequently Occuring', 'uzRatA', 'dAhaH', 'tigmam', 'tEgmyam', 'Amizam'
'Frequently Occuring', 'uccatA', 'tuNgatA', 'prAMSutA', 'unnatiH', 'AjYApatram'
'Frequently Occuring', 'AptaH', 'adDAtiH', 'tyAgaH', 'nirliptaH', 'SlAGanIya'
'Frequently Occuring', 'ekatA', 'ekatvam', 'Ekyam', 'saMyogaH', 'SudDa'
'Rarely Occuring', 'GanizWatA', 'sAmIpyam', 'nikawatA', 'sAnniDya', 'parIkzA'
'Rarely Occuring', 'Ekamatyam', 'ekacittam', 'ekavAkyatA', 'ekAyanIBAva', 'puraH'
'Not occuring', 'madirAlayaH', 'maDuSAlA', 'madyaSAlA', 'surAgAraH', 'dAhaH'
'Rarely Occuring', 'pArzRiH', 'pAdamUlam', 'aMhiskanDaH', 'kUrcaSiras', 'tilakAlakaH'
'Rarely Occuring', 'BAnuvAraH', 'ravivAraH', 'ravivAsaraH', 'BAnuvAsaraH', 'DizaRA'
'Not occuring', 'apahf', 'saMgrah', 'samAlaB', 'apanI', 'namracetas'
'Not occuring', 'vaYc', 'parivaYc', 'Calena', 'hf', 'pratyudgam'
'Not occuring', 'aBiparigraha', 'samavalamb', 'samanvAraB', 'sampariraB', 'Salyam'
'Rarely Occuring', 'dyumat', 'dyutikar', 'dyutimat', 'dyotana', 'prAcIna'
'Not occuring', 'AcCad', 'aBisaMvf', 'aBivezw', 'Avf', 'rAjaputraH'
'Frequently Occuring', 'DAraya', 'DA', 'pariDA', 'AcCad', 'sAvajYaM'
'Not occuring', 'viGanaH', 'mudgaraH', 'ayoGanaH', 'ayogram', 'ASri'
'Frequently Occuring', 'palARquH', 'sukandakaH', 'lohitakandaH', 'tIkzRakandaH', 'BfgupatiH'
'Rarely Occuring', 'kandaraH', 'darI', 'kandarA', 'kandarI', 'sotsAham'
'Rarely Occuring', 'droRI', 'darI', 'upatyakA', 'nimnaBUH', 'gocCAla:'
'Frequently Occuring', 'tIram', 'tawaH', 'kUlam', 'kacCaH', 'SizwatA'
'Frequently Occuring', 'kUrmaH', 'kacCapaH', 'kamaWaH', 'kAmaWaH', 'hema'
'Not occuring', 'viyuj', 'viBid', 'Bid', 'viSliz', 'kuzmARqakaH'
'Not occuring', 'hras', 'kzi', 'alpaya', 'alpIBU', 'ADiH'
'Rarely Occuring', 'kawAkzaH', 'apANgadarSanam', 'apANgadfzwiH', 'arDavIkzaRam', 'kAravI'
'Rarely Occuring', 'CurikA', 'SastrI', 'asiputrI', 'asiDenukA', 'kandarA'
'Not occuring', 'alpIBAvaH', 'pratyavAyaH', 'hrAsaH', 'upakzayaH', 'karkowakam'
'Frequently Occuring', 'Gana', 'piRqa', 'saGana', 'sTavira', 'KaqgagrAhI'
'Rarely Occuring', 'durlaBa', 'alaBya', 'duzprApya', 'aprApya', 'mfdaNgaPalam'
'Frequently Occuring', 'kaWora', 'dfQa', 'haWaDarmin', 'ugra', 'pramARapuruzaH'
'Not occuring', 'Saktimat', 'SaktiSAlin', 'balaSAlin', 'balizWa', 'vaMSaH'
'Frequently Occuring', 'dfQa', 'kaWora', 'grAvan', 'kakKawa', 'cakravartinI'
'Rarely Occuring', 'jaraRaH', 'jaraRam', 'jiraRaH', 'dIpyaH', 'anAyAsa'
'Rarely Occuring', 'bfhannOkA', 'bfhannO', 'bfhattaraRI', 'bfhatpotaH', 'apacayaH'
'Not occuring', 'trap', 'lajj', 'vilajj', 'saMlajj', 'jalAQyaBUmiH'
'Rarely Occuring', 'aBivyakta', 'prakawita', 'darSita', 'sUcita', 'aBivfdDa'
'Frequently Occuring', 'kadambaH', 'nIpaH', 'priyakaH', 'halipriyaH', 'saMSlezay'
'Not occuring', 'goDUma', 'bahudugDaH', 'apUpaH', 'mlecCaBojanaH', 'SAta'
'Rarely Occuring', 'campakaH', 'cAmpeyaH', 'hemapuzpakaH', 'svarRapuzpaH', 'SIraH'
'Frequently Occuring', 'kitavaH', 'unmattaH', 'DUrtaH', 'kanakAhvayaH', 'aBiSApaH'
'Rarely Occuring', 'palASaH', 'kiMSukaH', 'parRaH', 'vAtapoTaH', 'muz'
'Rarely Occuring', 'kapawaH', 'kapawam', 'pratAraRA', 'DUrtatA', 'SAlInatA'
'Rarely Occuring', 'SuRWiH', 'SuRWI', 'SaRWyam', 'SuzkArdram', 'lakzaRaH'
'Not occuring', 'parAseDaH', 'banDaH', 'AseDaH', 'pragrahaRam', 'kAntAraH'
'Frequently Occuring', 'kapotaH', 'pArAvataH', 'pAravataH', 'pArApataH', 'asfNmiSra'
'Frequently Occuring', 'DUmaketuH', 'ketutArA', 'ketuH', 'agnyutpAtaH', 'sArTatvam'
'Frequently Occuring', 'pARquH', 'pARqurogaH', 'pARquraH', 'kAmalA', 'biw'
'Not occuring', 'arj', 'upArj', 'laB', 'upalaB', 'sUciH'
'Not occuring', 'kfz', 'kfzikarma', 'kf', 'vESyakarma', 'anudrAvaya'
'Not occuring', 'arj', 'upArj', 'prAp', 'Ap', 'nIca'
'Frequently Occuring', 'pramAdaH', 'aparADaH', 'BfmaH', 'pAtaH', 'aDastana'
'Not occuring', 'hastatalaH', 'karatalam', 'hastatalam', 'talam', 'BaRqiraH'
'Not occuring', 'anuSru', 'anugam', 'anuvft', 'anuvraj', 'pIqaya'
'Not occuring', 'aBinirvft', 'nivft', 'parisamAp', 'anusamAp', 'dina'
'Frequently Occuring', 'BAwakena', 'grah', 'mUlyadAnena', 'grah', 'ASramavAsI'
'Frequently Occuring', 'KaqgaH', 'asiH', 'kfpARaH', 'candrahAsaH', 'parivAdaH'
'Rarely Occuring', 'naKaH', 'kararuhaH', 'karajaH', 'pARijaH', 'samAveSakavyApI'
'Not occuring', 'cItkAraH', 'ArtanAdaH', 'ArtarAvaH', 'sItkAraH', 'SAKA'
