Frequency,Query Word,Option A,Option B,Option C,Option D
'Rarely Occuring', 'arhatA', 'yogyatA', 'erisanagaram', 'hAstikam', 'mucuwI'
'Not occuring', 'apAtratA', 'ayogyatA', 'mahAdroRa', 'aByudayaH', 'kapAlaH'
'Not occuring', 'uccADikArI', 'varizWaaDikArI', 'mahApraBuH', 'svayamarjita', 'aDISa'
'Not occuring', 'anuSAsaka', 'anuSAsin', 'dvyAtmaka', 'leKyapatram', 'jawaH'
' Frequently Occuring', 'maRiH', 'kakud', 'vastraveSaH', 'vyApakatvam', 'manIzI'
'Not occuring', 'kapawikaH', 'kUwaCadmA', 'anasUyA', 'jambUvfkzaH', 'aBisaMprAp'
'Not occuring', 'anarha', 'apAtra', 'eqatA', 'dIptiH', 'CalaH'
'Rarely Occuring', 'kApawyam', 'kOwilyam', 'aBilakzya', 'BAvaH', 'vAtAyanam'
' Frequently Occuring', 'Brazwa', 'apagata', 'sarjiH', 'kururAw', 'BfNgamArI'
' Frequently Occuring', 'aSAnta', 'udvigna', 'AmraH', 'aBiDAnam', 'prASay'
'Rarely Occuring', 'aprAptiH', 'anupalabDiH', 'vivic', 'leKyapatram', 'antarDiH'
'Rarely Occuring', 'pravAlaH', 'prabAlaH', 'varRalepanam', 'parapuzwA', 'lipiH'
'Rarely Occuring', 'keturatnam', 'vEdUryam', 'mekalakanyA', 'tiTidAnasya', 'tF'
' Frequently Occuring', 'mARikyam', 'padmarAgam', 'taqit', 'gAruqa', 'IzIkA'
'Rarely Occuring', 'indranIlaH', 'aSmasAraH', 'caRaH', 'leKapatram', 'nibanD'
'Not occuring', 'sAhAyyakartA', 'upakArI', 'boDaH', 'vIta', 'ASmika'
' Frequently Occuring', 'BftyaH', 'anucaraH', 'dyu', 'Ayasam', 'ucCilInDrakam'
'Rarely Occuring', 'somavAsaraH', 'induvAsaraH', 'aviSudDa', 'zaqgranTiH', 'nirRayakft'
'Rarely Occuring', 'buDavAsaraH', 'sOmyavAsaraH', 'praRAmaH', 'galameKalA', 'samUhA'
'Rarely Occuring', 'bfhaspativAsaraH', 'guruvAsaraH', 'akalaNkatA', 'bilam', 'nyUnatA'
'Rarely Occuring', 'SukravAsaraH', 'SukravAraH', 'ApyAyita', 'Aloc', 'pensilaveniyArAjyam'
'Not occuring', 'SanivAraH', 'SanivAsaraH', 'samayaH', 'SAntikara', 'Sozin'
'Not occuring', 'saMvedItantram', 'saMvedIpraRAlI', 'ekanizWatA', 'Pule', 'koSaH'
'Not occuring', 'tantrikAtantra', 'snAyutantra', 'pragrahaH', 'Garzaya', 'kokabakaH'
' Frequently Occuring', 'kaTanam', 'vacanam', 'sekapAtra', 'yAcitA', 'kAmavallaBA'
'Rarely Occuring', 'upakaraRam', 'sADanam', 'nI', 'mfgadaSakaH', 'sImArakzakaH'
' Frequently Occuring', 'cOryam', 'steyam', 'siMhI', 'ucCizwaBoktf', 'keSyaH'
' Frequently Occuring', 'svatantratA', 'svADInatA', 'SalaBaH', 'aBadra', 'Braman'
'Not occuring', 'Ahve', 'kalahAya', 'snigDa', 'anuzRaka', 'pIqAM'
' Frequently Occuring', 'BIruH', 'BItaH', 'APInasevin', 'va', 'makAraH'
' Frequently Occuring', 'atItaH', 'atItakAlaH', 'limpiH', 'saNgaRakaPalakamuKam', 'dvijamEtrO'
'Rarely Occuring', 'puzpita', 'kusumita', 'zaqBujam', 'UrDvA', 'aDigam'
'Rarely Occuring', 'samApta', 'sampUrRa', 'upari', 'kembukapuzpam', 'janyuH'
' Frequently Occuring', 'yodDA', 'yoDaH', 'ma', 'kuwwimam', 'pariBAz'
'Not occuring', 'apavitra', 'apAvana', 'tulAkowiH', 'raSmivikiraRam', 'sannivft'
'Not occuring', 'SAntacittatA', 'sTiramanaskatA', 'bAjabahAduraH', 'pArvatI', 'mEtrI'
'Not occuring', 'viSvaguruH', 'jagadguruH', 'alIkam', 'aBijYAnam', 'granTakartrI'
' Frequently Occuring', 'prasTAnam', 'prayARam', 'saMhAraH', 'AGAtaH', 'rodanam'
'Not occuring', 'yAntrika', 'yAntra', 'viparItatA', 'jIvitaM', 'saYcaraRam'
'Rarely Occuring', 'tajjYaH', 'kuSalaH', 'asAra', 'hA', 'apadoza'
' Frequently Occuring', 'pariSramaH', 'udyamaH', 'upalA', 'AluH', 'parvatArohaRam'
' Frequently Occuring', 'vivecanam', 'mImAMsA', 'kAlapIlukaH', 'anubanD', 'lIna'
'Rarely Occuring', 'praDAnAcAryA', 'praDAnADyApikA', 'setukaH', 'kollam', 'upakArakatvam'
'Rarely Occuring', 'aDyApikA', 'SikzikA', 'AtmanigrahaH', 'praji', 'nirUp'
' Frequently Occuring', 'CAtraH', 'SizyaH', 'amarI', 'saMhf', 'ganDakaH'
' Frequently Occuring', 'paRqita', 'vidvas', 'kfzRadvEpAyanaH', 'yojitaH', 'saNgam'
'Not occuring', 'vikIrRacetas', 'DyAnahIna', 'parikft', 'kuYcitamvakram', 'viSezasenAbalam'
' Frequently Occuring', 'ozaDiH', 'ozaDI', 'vizajihvaH', 'nivedita', 'GanatA'
' Frequently Occuring', 'tfRam', 'arjunam', 'gaRitavidyAjYaH', 'puzpacAmaraH', 'sevyam'
'Rarely Occuring', 'prAtaHkAlaH', 'uzaHkAlaH', 'niSAwaH', 'atatpara', 'stavitf'
'Not occuring', 'ahopuruzikA', 'vikatTA', 'kaTita', 'aBihUtiH', 'caturaSItitama'
'Not occuring', 'BrAtfjA', 'BrAtrIyaH', 'kardamita', 'kEqaryaH', 'apfTaka'
'Not occuring', 'parizkfta', 'parimArjita', 'rahamAna', 'kAkaRi', 'ja'
'Not occuring', 'apanata', 'nata', 'acCa', 'karkaraH', 'dAsyam'
'Rarely Occuring', 'aDikfta', 'aDikArayukta', 'ekonasaptati', 'asamBavam', 'citrakaH'
'Not occuring', 'sADikAram', 'aDikArataH', 'Silpam', 'vizayAkANkzA', 'gANgeruhI'
'Rarely Occuring', 'kariyAdaH', 'kariyAdaH', 'SrIrAmacandraH', 'dAyaH', 'Sizwam'
'Not occuring', 'powalakaH', 'powalikA', 'dyoH', 'paYcasaptatitama', 'mUlaPa'
'Not occuring', 'Sikzita', 'kftavidya', 'lAvhArasaH', 'apravftta', 'AScaryam'
'Not occuring', 'aparADapUrRatA', 'dozapUrRatA', 'vft', 'AdarapuraHsaram', 'Kinna'
'Rarely Occuring', 'sambadDa', 'sambanDin', 'vyAKyA', 'cOtAlaH', 'upAkf'
'Rarely Occuring', 'samarTaka', 'anumodaka', 'nAwakam', 'advEtavAdaH', 'varAnanaH'
'Not occuring', 'vAcAla', 'jalpaka', 'hiwalaramahodayaH', 'kuSapuzpam', 'AyAmaH'
'Not occuring', 'vivAhita', 'pariRIta', 'cihnam', 'sTAnam', 'Bayagrasta'
'Not occuring', 'mahadAkANkzA', 'uccAkANkzA', 'medaH', 'tilakakasya', 'niScala'
'Not occuring', 'icCApUrRatA', 'kAmanApUrRatA', 'Amram', 'kiMkartavyavimUQa़', 'vEdyutaSaktiH'
'Not occuring', 'icCuka', 'icCu', 'caturRavatitama', 'pratisamADA', 'avataraRam'
'Not occuring', 'anuBavapUrRatA', 'anuBavayuktatA', 'kARqaH', 'astram', 'pozaka'
'Rarely Occuring', 'nirAmaya', 'vArta', 'jotIrAva', 'avirudDa', 'udakArTin'
' Frequently Occuring', 'sahodaraH', 'BrAtA', 'kUzmARqaH', 'SambUkaH', 'vistf'
'Not occuring', 'alpamUlya', 'alpArTa', 'AnAyAH', 'prakopaya', 'anyAya'
' Frequently Occuring', 'drAkzA', 'mfdvIkA', 'AdAnam', 'amlavfkzaH', 'kuSala'
'Not occuring', 'sulakzaRa', 'sulakza', 'amfta', 'udayaH', 'AhavaH'
'Not occuring', 'narajananANgam', 'naraguptANgam', 'vyavasTApanam', 'sandeSaH', 'mftpAtram'
'Rarely Occuring', 'sarasa', 'rasavat', 'vasiraH', 'sumeruH', 'Avfta'
'Rarely Occuring', 'sadAcAraH', 'sADutA', 'manTajam', 'vitAna', 'kanDAranagaram'
'Rarely Occuring', 'ekAgratA', 'EkAgryam', 'lAlasa', 'nibiqAnDakAram', 'kroqaH'
'Not occuring', 'prARAntaka', 'prARaGAtaka', 'varalabDaH', 'kOtUhalatA', 'Anartaya'
'Not occuring', 'sAsUya', 'IrzyApUrRa', 'SavAcCAdanam', 'samanvayaH', 'karma'
'Not occuring', 'vimAtfjaH', 'vEmAtreyaH', 'vARI', 'lokavyavahAraH', 'ASvAsaH'
'Not occuring', 'darpatA', 'OdDatyam', 'asamIcIna', 'kaTAsaritsAgare', 'izwakara'
'Rarely Occuring', 'BAvya', 'BAvin', 'yugalam', 'mUlaPa', 'samyagdfzwiH'
'Not occuring', 'liKitacihnam', 'liKitalakzaRam', 'GoradarSanaH', 'iqa़gudivfkzaH', 'nirviRRa'
'Rarely Occuring', 'atiTiprakozWaH', 'atiTikakzaH', 'nAsikA', 'sadaH', 'stambakariH'
'Not occuring', 'guptadvAram', 'guhyadvAram', 'irAkavAsI', 'gudakIlaH', 'marAraH'
'Not occuring', 'vyay', 'vyayIkf', 'suparRaH', 'kAlaH', 'samAyA'
'Not occuring', 'paway', 'avadal', 'sutajI', 'vidyArTinI', 'jAlam'
'Not occuring', 'DarAtalaH', 'BUmiH', 'kzamAyAcin', 'prabanDaH', 'AvAsin'
'Not occuring', 'yavanikApAtaH', 'pawAkzepaH', 'aprAcInaH', 'aMSadAnam', 'devaH'
' Frequently Occuring', 'vapanam', 'vApaH', 'SiroruhaH', 'pAdakawakaH', 'pAzARaBedanaH'
' Frequently Occuring', 'secanam', 'nizecanam', 'viyati', 'IkzaRam', 'dArava'
'Rarely Occuring', 'rajakaH', 'mArjaH', 'gajacirBawA', 'pOzRam', 'DIrA'
'Not occuring', 'kAryakramapatrikA', 'kAryakramasUcI', 'boDaH', 'lAlitaka', 'saNkarIkfta'
' Frequently Occuring', 'sUciH', 'sUcI', 'dvijaH', 'DvaMsaH', 'viloBaya'
' Frequently Occuring', 'paNktiH', 'SreRiH', 'padAnuSAsanam', 'BazakaH', 'vEmAtrA'
' Frequently Occuring', 'sAraH', 'nizkarzaH', 'sattvam', 'sajalaBUmiH', 'srastaram'
'Rarely Occuring', 'gururatnam', 'pItamaRiH', 'ArjuneyaH', 'ApaH', 'gurutvam'
'Not occuring', 'jananANgam', 'guptANgam', 'SiKaRqI', 'binduH', 'kfzRa'
'Not occuring', 'nizpavanam', 'nizpUtiH', 'asti', 'sADanam', 'Sru'
'Not occuring', 'SasyaCedanam', 'Sasyakartanam', 'deSavyApin', 'KadA', 'nAsikA'
'Not occuring', 'ruciraprastaraH', 'cAruprastaraH', 'anudDataM', 'saMDUmAya', 'apOruzam'
'Rarely Occuring', 'ganDavartikA', 'pAlaNkI', 'CAyAtmajaH', 'fRakartA', 'muh'
'Rarely Occuring', 'parijYAta', 'prajYAta', 'daraH', 'pAtaka', 'powalakaH'
' Frequently Occuring', 'saNgrahAlayaH', 'kOtukAgAraH', 'stamBaH', 'udyuta', 'AryA'
' Frequently Occuring', 'apAnam', 'gudam', 'Ahan', 'svalABabudDiH', 'upAdA'
'Not occuring', 'aBiBAz', 'ABAz', 'suprayogA', 'paryawanam', 'sunABaH'
'Rarely Occuring', 'Sap', 'saMSap', 'aDivap', 'parisamutsuka', 'jihvaH'
'Not occuring', 'sampravad', 'samBAz', 'nizpApa', 'samAjasevI', 'Gfz'
'Rarely Occuring', 'nirmala', 'vimala', 'cInIyaH', 'aparimita', 'aBitarjay'
' Frequently Occuring', 'pavitra', 'meDya', 'AturaH', 'sTAvarasampattiH', 'SaNkanIya'
' Frequently Occuring', 'SudDa', 'viSudDa', 'nirvAhakaH', 'stavanam', 'aBIkzRatA'
'Rarely Occuring', 'rajakaH', 'SOceyaH', 'katArA', 'anArogyakara', 'parva'
'Rarely Occuring', 'sAvaDAnam', 'sAkUtam', 'Ananam', 'vAtulA', 'kuSIlA'
'Rarely Occuring', 'sotsAham', 'sayatnam', 'kAYcanIya', 'udBA', 'yuj'
'Rarely Occuring', 'aNkuraH', 'prarohaH', 'punarjAta', 'sAmpratam', 'ullola'
'Rarely Occuring', 'nirdayaH', 'nizWuraH', 'piSitam', 'BaYj', 'suganDapatrA'
'Rarely Occuring', 'kawiH', 'SroRiH', 'sopakArakattvam', 'gopAya', 'prAsaNgihaH'
' Frequently Occuring', 'cihnam', 'lakzaRam', 'CAyam', 'tAlISapatram', 'anuruh'
' Frequently Occuring', 'cihnam', 'aNkaH', 'turagapriyaH', 'nirAloka', 'AkramaRam'
' Frequently Occuring', 'inDanam', 'iDmam', 'tyakta', 'praBupradatta', 'upozaRam'
'Not occuring', 'mUlyanirUpakaH', 'arTasaNKyApakaH', 'yajYaSAlA', 'alpacezwita', 'kANkz'
' Frequently Occuring', 'gaRitam', 'gaRanavidyA', 'kAravI', 'senADinATaH', 'IkzaRam'
'Rarely Occuring', 'aNkanam', 'cihnanam', 'kzaRaH', 'vErAgyam', 'pratibanD'
' Frequently Occuring', 'aNkitaH', 'liKitaH', 'ulleKaH', 'vyaBicAraH', 'anuBid'
'Not occuring', 'aliKita', 'alipibadDa', 'sAo', 'SAstram', 'SAsanam'
'Not occuring', 'kalaNkin', 'dozavat', 'prayas', 'SaNKaH', 'dOrAtmyam'
' Frequently Occuring', 'liKita', 'lipibadDa', 'pAdapaH', 'niraparADatA', 'anfSaMsatA'
' Frequently Occuring', 'liKita', 'leKita', 'avaDAraya', 'nirvyapatrapa', 'karkawaSfNgI'
'Not occuring', 'hastAkzarANkita', 'mudrANkita', 'avacUqA', 'Unaya', 'DawaH'
'Not occuring', 'dvAraSUlam', 'Alambam', 'pUrvAPAlgunI', 'jIvajantuvidyA', 'niraparADin'
'Rarely Occuring', 'aNkuSaH', 'todanam', 'prasaYj', 'pradarSanAlayaH', 'lakzmIvAn'
'Not occuring', 'aNkuraRam', 'sPuwanam', 'SoBana', 'pratyayaH', 'vraDna'
'Not occuring', 'leKAparIkzakaH', 'gaRitaSoDakaH', 'yoktavyaH', 'sarasa', 'keSamArjanI'
'Rarely Occuring', 'strIjananANgam', 'strIguptANgam', 'kumArI', 'vidyA', 'anantya'
' Frequently Occuring', 'KaRqaH', 'aMSaH', 'parASarI', 'kAtaraH', 'kiNkiRIkA'
' Frequently Occuring', 'aNkaH', 'kroqam', 'matimAn', 'AmaRqakaH', 'akula'
' Frequently Occuring', 'uraH', 'vakzaH', 'ratnapraBA', 'sAra', 'anISvaravAdaH'
'Not occuring', 'asAvaDAnataH', 'asAvaDAnena', 'tvarita', 'nyU', 'ahilatA'
' Frequently Occuring', 'virAmaH', 'viratiH', 'upajan', 'AkzikaH', 'aBivAdapatram'
' Frequently Occuring', 'divasaH', 'dinam', 'dAvAgniH', 'stambakariH', 'bAgamatI'
' Frequently Occuring', 'avakASaH', 'avasaraH', 'gfdDin', 'DI', 'DAnam'
' Frequently Occuring', 'takram', 'pramaTitam', 'aNgadaH', 'aSvamArakaH', 'piRqaja'
' Frequently Occuring', 'kzamatA', 'SaktiH', 'AlAbuH', 'upanihita', 'kEvartikA'
'Not occuring', 'aNgaCedanam', 'aNgakartanam', 'rajanIjalam', 'sparSanam', 'varANgam'
'Rarely Occuring', 'SastrakriyA', 'SastropacAraH', 'saMsTitiH', 'nikakzaH', 'ekavAkyatA'
'Rarely Occuring', 'keyUram', 'aNgadaH', 'kzuDitaH', 'pluzwa', 'vAS'
'Rarely Occuring', 'samAvizwa', 'samAhita', 'dyumat', 'anASritatA', 'nIlam'
'Rarely Occuring', 'paricaraH', 'pariDisTaH', 'AKyA', 'paryudAsaH', 'vIrataram'
'Not occuring', 'kaYcukaH', 'kaYcukam', 'kAryamuKam', 'DAraRayantram', 'kukkarI'
'Not occuring', 'aNgavikzepaH', 'aNgacezwA', 'ameGa', 'vikF', 'keSAntaH'
' Frequently Occuring', 'kAmadevaH', 'kAmaH', 'SIrzakam', 'utkvaTanam', 'vyUQa'
'Rarely Occuring', 'amUrta', 'nirAkAra', 'joNgakam', 'satEla', 'praBAvakzetram'
'Not occuring', 'vikalANga', 'apogaRqaH', 'gucCakaH', 'niHsampAtaH', 'varawA'
' Frequently Occuring', 'aNgAraH', 'aNgAram', 'anasUyatayA', 'apahartA', 'dIrGajIvI'
' Frequently Occuring', 'aNgAraH', 'aNgAram', 'goJiyAH', 'drutatA', 'asamBavam'
'Not occuring', 'sPuliNgaH', 'sPuliNgakaH', 'vyay', 'kArpawikaH', 'apahf'
'Rarely Occuring', 'colaH', 'colakam', 'apakarma', 'pulinam', 'vyapagamaH'
'Rarely Occuring', 'gORa', 'apraDAna', 'prABikartA', 'rAjasaBA', 'prajYaH'
'Not occuring', 'AyAmin', 'AyAmayukta', 'timirapratizeDasya', 'aBiSasta', 'upasTaH'
' Frequently Occuring', 'prARI', 'cetanaH', 'vIramAtA', 'kulAhalaH', 'pravyaT'
' Frequently Occuring', 'muKya', 'praDAna', 'DarmaSikzikA', 'jyotirISvaraH', 'yantravid'
'Not occuring', 'SarIrin', 'tanuDArin', 'vihAraH', 'garvaH', 'limiweqa'
'Rarely Occuring', 'mUrta', 'mUrtimat', 'bAlajanaH', 'vi', 'PalinaH'
'Rarely Occuring', 'svIkfta', 'aNgIkfta', 'Svas', 'avasAdaya', 'azwacatvAriMSattama'
'Rarely Occuring', 'svIkfta', 'aByupagata', 'nindA', 'murajaH', 'aDara'
'Rarely Occuring', 'rAsAyanika', 'rasAyanika', 'DAtrI', 'avarudDa', 'DUlikA'
'Rarely Occuring', 'aNguliH', 'aNguriH', 'saMsaMj', 'asamAnatA', 'Adizwa'
'Rarely Occuring', 'aNguzWaH', 'aNgulaH', 'praSaMsikA', 'pakzayugam', 'kAruRikatA'
' Frequently Occuring', 'drAkzA', 'mfdvIkA', 'raktA', 'ugratA', 'CadiH'
'Not occuring', 'aNgIkf', 'svIkf', 'akIrtikara', 'Acar', 'utpattiH'
'Not occuring', 'gAtramArjanI', 'aNgamArjanI', 'lokopayogin', 'sOjanyam', 'prakzepaRam'
'Rarely Occuring', 'cAlanI', 'titau', 'vivf', 'lokasevA', 'vizAlu'
' Frequently Occuring', 'caraRaH', 'aNGriH', 'vihAraH', 'gaRakaH', 'pratipad'
' Frequently Occuring', 'SiKA', 'AYcalam', 'aByarcya', 'vfjinatA', 'somayAgaH'
'Not occuring', 'masiH', 'masI', 'u', 'kArdama', 'nUtanaH'
'Rarely Occuring', 'aYjanA', 'aYjanI', 'alA', 'svaBAvaja', 'bukkarAjaH'
'Rarely Occuring', 'asTipaYjaraH', 'karaNkaH', 'brAhmamuhUrtam', 'sAraRaH', 'astaM'
'Rarely Occuring', 'kAryasamAptiH', 'kAryapUrtiH', 'uzRa', 'tripaYcASat', 'pravIRatA'
'Not occuring', 'aYjIram', 'apuzpaPalam', 'vaSakriyA', 'sarpizam', 'avakIlakaH'
'Not occuring', 'aDinAyikA', 'dalanAyikA', 'pItakandam', 'prohaRam', 'pariSezam'
'Rarely Occuring', 'ayogya', 'ayukta', 'pAtakin', 'avamardita', 'avagAhaya'
'Not occuring', 'kramahIna', 'akramika', 'rakzRam', 'Amram', 'DavalapakzaH'
'Not occuring', 'nirarTaka', 'asaNgata', 'kakud', 'vitarkaH', 'SivA'
'Rarely Occuring', 'uttAna', 'UrDvamuKa', 'AyatiH', 'atItaH', 'pat'
'Not occuring', 'strIjananakoSikA', 'strIjananikA', 'vikala', 'vEDAtrI', 'pApakarman'
'Not occuring', 'vezw', 'saMvezw', 'Avaneya', 'SAsitrI', 'indrASanaH'
' Frequently Occuring', 'granTiH', 'granTikA', 'AlApya', 'PalahIna', 'GowaH'
'Rarely Occuring', 'kawutA', 'vEmanasyam', 'GfRaH', 'sIriyA', 'pAraH'
' Frequently Occuring', 'aRqam', 'qimbaH', 'vAri', 'grInaAmraH', 'PalavAwikA'
'Not occuring', 'qimbARuH', 'garBARuH', 'meGarAjiH', 'nirmUla', 'udBinna'
' Frequently Occuring', 'KagaH', 'vihagaH', 'naBagAmin', 'PAlaKelAH', 'pARqavAnandasya'
' Frequently Occuring', 'sarpaH', 'BujagaH', 'sahasrAbdaH', 'gfYjanaH', 'tridaSaH'
'Not occuring', 'gAliH', 'apaBAzaRam', 'AmraH', 'vaDUyAnam', 'kazA'
' Frequently Occuring', 'viGnaH', 'antarAyaH', 'yamakam', 'Gora', 'puttalikA'
'Not occuring', 'aRqAkAra', 'aRqAkfti', 'niyatiH', 'dvezapUrRa', 'indujA'
'Not occuring', 'qimbASayaH', 'aRqASayaH', 'aKAtam', 'prAvfzAyaRI', 'mahASivarAtriH'
'Rarely Occuring', 'eraRqaH', 'amaNgalaH', 'anivAryatvam', 'AdA', 'vivekaH'
' Frequently Occuring', 'antarAtmA', 'antaHkaraRa', 'samAdiS', 'udAttaH', 'jawADArin'
'Not occuring', 'antaHpuraH', 'antarveSma', 'paScimAcalaH', 'nizadyA', 'laGusAneyikA'
'Not occuring', 'SayanAgAraH', 'SayanagfhaH', 'asrajam', 'gfhAdinirmARavidyAjYaH', 'niravadya'
' Frequently Occuring', 'SozaRam', 'avaSozaRam', 'santuzwa', 'nAgarIlipiH', 'tsetse'
' Frequently Occuring', 'antima', 'carama', 'caturaSItitama', 'molaskajantuH', 'arDakuSala'
'Not occuring', 'janopayogin', 'lokopayogin', 'sUtarAw', 'pa', 'AdityaH'
'Rarely Occuring', 'upAntam', 'upAntaBAgaH', 'parAvartaya', 'AvAsavat', 'kuYjaraH'
'Rarely Occuring', 'snAyuH', 'snasA', 'daSanaH', 'sUcI', 'tApaya'
' Frequently Occuring', 'pralayaH', 'yugAntaH', 'graTnaH', 'praRAlI', 'ulkA'
'Rarely Occuring', 'nirAkaraRam', 'apAkaraRam', 'GaRwAlI', 'muzwiH', 'Cadi'
'Rarely Occuring', 'pracura', 'vipula', 'KaRqagrAsaH', 'triH', 'pratApaH'
'Rarely Occuring', 'mftyukAlaH', 'prayARakAlaH', 'sammUrcCanam', 'tindiSasya', 'avakASaH'
'Rarely Occuring', 'akrameRa', 'akramataH', 'guhyakeSvaraH', 'kumBaH', 'ASvAsanIyaH'
' Frequently Occuring', 'antataH', 'antatogatvA', 'durDarza', 'taTA', 'vimAtfjA'
' Frequently Occuring', 'gacCatA', 'kAlena', 'varizWADikArI', 'CardikA', 'gvAliyara'
'Rarely Occuring', 'sImArakzakaH', 'sImApAlaH', 'AsvAdita', 'jYAnAtItA', 'Atapta'
'Rarely Occuring', 'Antarika', 'antarvartin', 'raktakoSikA', 'vicAraH', 'mahAraTaH'
'Rarely Occuring', 'AtmIya', 'izwa', 'prAp', 'ityasmin', 'uta'
'Not occuring', 'nikawavartin', 'samIpasTa', 'kuzWarogaH', 'mAtulapatnI', 'ekavarzIya'
'Not occuring', 'kOwumbika', 'pArivArika', 'SawI', 'yAnam', 'mAtulapatnI'
'Rarely Occuring', 'antarrAzwriya', 'bahudeSIya', 'vikrayaSulkam', 'paritozaH', 'naS'
'Not occuring', 'nirDArita', 'samayaH', 'lANgalam', 'prajA', 'SoDaya'
'Rarely Occuring', 'antarIkzam', 'gocaraH', 'sarvavettA', 'vIkzaya', 'SaWI'
'Rarely Occuring', 'lupta', 'nazwa', 'nakzatrIya', 'supuzpaH', 'nepAlI'
'Rarely Occuring', 'kuYcita', 'nikuYcita', 'utkIrRa', 'cikitsakaH', 'pratizWA'
'Not occuring', 'parADInataH', 'paravaSataH', 'arDatanu', 'avacayaH', 'upayogin'
'Rarely Occuring', 'varDaka', 'varDayitA', 'racanAtmaka', 'pratIkAraH', 'kitiH'
' Frequently Occuring', 'samBramaH', 'vEklavyam', 'ulleKaH', 'bAhyakozWaH', 'araRiH'
'Rarely Occuring', 'anupalabDiH', 'aBAva', 'mUrdDA', 'yavajaH', 'yuj'
'Not occuring', 'kAvyAtmaka', 'rasAtmaka', 'raktamokzaRam', 'dEvayogaH', 'kzIraDAtrI'
' Frequently Occuring', 'kzAraH', 'kzArakaH', 'kallatvam', 'tUrI', 'vivfD'
'Not occuring', 'antaryAmin', 'sarvajYa', 'svecCAcAraH', 'vArtA', 'reKAMSaH'
'Rarely Occuring', 'SucitA', 'dAkziRyam', 'prasAriRI', 'saNGawanam', 'gopAlakAH'
'Not occuring', 'SukrARuH', 'vIryARuH', 'ulleKaH', 'nIcaH', 'saMpowaya'
'Rarely Occuring', 'magna', 'tanmaya', 'SAstroktam', 'vAjiBakzyaH', 'ajA'
'Rarely Occuring', 'maDyaBAga', 'maDyavartin', 'vakra', 'vAtAmayaH', 'ajihvaH'
'Not occuring', 'SavADAraH', 'SavaBAjanam', 'v', 'purAtana', 'suptiH'
'Not occuring', 'dArucitiH', 'muH', 'dinAntaH', 'ahitam', 'vADUH'
' Frequently Occuring', 'SmaSAnam', 'pitfvanam', 'vApaH', 'gudam', 'pratigam'
' Frequently Occuring', 'amara', 'akzaya', 'guRaH', 'nirRayaRam', 'araRyam'
' Frequently Occuring', 'SUdra', 'antavarRa', 'SIrRa', 'vikzip', 'sUtram'
'Not occuring', 'antyAkzarI', 'krIqA', 'kulam', 'UrjaH', 'sutIkzRaH'
'Rarely Occuring', 'antyezwiH', 'antyakarma', 'baBruH', 'mahArGa', 'hfzwa'
'Rarely Occuring', 'aByantare', 'antaH', 'Kala', 'ekAdaSI', 'vfttiH'
'Not occuring', 'BAvapUrRa', 'BAvanAtmaka', 'BAgaH', 'avAcya', 'gAyaka'
'Rarely Occuring', 'mAnasika', 'mAnasa', 'dinAraH', 'nIlANguH', 'aparokza'
'Not occuring', 'krI', 'apakrI', 'CidrakaH', 'yudDam', 'padyAtmaka'
' Frequently Occuring', 'nUpuram', 'pAdANgadam', 'niyatiH', 'mahAnDakAram', 'KecaraH'
'Rarely Occuring', 'SfNKalA', 'argalA', 'pItavAn"', 'zaRqaH', 'nagarasaBA'
'Rarely Occuring', 'ASaNkA', 'pariBayaH', 'vigarh', 'kftaDI', 'DvajaH'
' Frequently Occuring', 'kolAhalaH', 'kalakalaH', 'dugDin', 'BojarAjA', 'vedaH'
' Frequently Occuring', 'anDaH', 'anDakaH', 'pakzaH', 'vipulatA', 'puzita'
' Frequently Occuring', 'ulUkaH', 'UlUkaH', 'suraBiH', 'kalyARa', 'yakzI'
' Frequently Occuring', 'gaBIra', 'gahana', 'aSASvatatA', 'pralabDa', 'aDika'
'Rarely Occuring', 'jatukA', 'jatUkA', 'yuktiH', 'BojanapAtram', 'SalAkA'
'Not occuring', 'anDaHkAraH', 'tamaH', 'ikzukARqaH', 'kfpA', 'kf'
' Frequently Occuring', 'ajYAnam', 'avidyA', 'antarA', 'buD', 'AijAkanyUwanavaryaH'
'Not occuring', 'lokAcAraH', 'lokavyavahAraH', 'kulyA', 'mAH', 'iNgudI'
'Rarely Occuring', 'DUmikA', 'DUlikA', 'yODa', 'SItANgaH', 'varAha'
'Rarely Occuring', 'anDaSradDA', 'anDaviSvAsaH', 'visfj', 'viSoDita', 'ucCeza'
'Not occuring', 'anEtikatA', 'anIti', 'avakfz', 'vikzata', 'fturAjaH'
'Not occuring', 'kuSAsanam', 'kurAjyam', 'AScaryatA', 'abrAhmaRyam', 'uzRakaH'
'Not occuring', 'aprasannatA', 'KinnatA', 'kvaTanam', 'caraRacihnam', 'KaqI'
'Not occuring', 'tamomaya', 'tAmasa', 'pralambita', 'utsavaM', 'saKiBAvaH'
'Rarely Occuring', 'ozWaH', 'radanacCadaH', 'peSI', 'annavikretA', 'araRyAnI'
'Not occuring', 'karpAsI', 'kArpAsI', 'vivaraRam', 'aBisamprAp', 'harakaH'
' Frequently Occuring', 'kastUrI', 'kuraNganABi', 'bAlyakAlaH', 'vyAsaH', 'BedaH'
'Not occuring', 'keSaraH', 'kesaraH', 'SilABedaH', 'apekzitavyam', 'mudgarakaH'
